movie_id,title,cast,crew
8224,8MM,"Nicolas Cage, Joaquin Phoenix, James Gandolfini, Chris Bauer, Anthony Heald",Director: Joel Schumacher; Writer: Andrew Kevin Walker
10537,The Doors,"Val Kilmer, Meg Ryan, Kyle MacLachlan, Frank Whaley, Kevin Dillon","Director: Oliver Stone; Writer: Oliver Stone, Randall Jahnson"
225886,Sex Tape,"Cameron Diaz, Jason Segel, Rob Corddry, Ellie Kemper, Rob Lowe","Director: Jake Kasdan; Writer: Jason Segel, Nicholas Stoller"
10385,Hanging Up,"Meg Ryan, Diane Keaton, Lisa Kudrow, Walter Matthau, Adam Arkin","Director: Diane Keaton; Writer: Nora Ephron, Delia Ephron"
55779,Final Destination 5,"Emma Bell, Nicholas D'Agosto, Miles Fisher, Ellen Wroe, Jacqueline MacInnes Wood",Director: Steven Quale; Writer: Eric Heisserer
10154,Mickey Blue Eyes,"Hugh Grant, James Caan, Jeanne Tripplehorn, Burt Young, James Fox","Director: Kelly Makin; Writer: Robert Kuhn, Adam Scheinman"
10647,Pay It Forward,"Kevin Spacey, Helen Hunt, Haley Joel Osment, Jay Mohr, Jim Caviezel","Director: Mimi Leder; Writer: Leslie Dixon, Catherine Ryan Hyde"
11431,Fever Pitch,"Drew Barrymore, Jimmy Fallon, Jason Spevack, Jack Kehler, Maureen Keiller","Director: Bobby Farrelly, Peter Farrelly; Writer: Lowell Ganz, Babaloo Mandel"
8457,Drillbit Taylor,"Owen Wilson, Leslie Mann, Josh Peck, David Dorfman, Nate Hartley","Director: Steven Brill; Writer: Seth Rogen, Kristofor Brown"
188161,A Million Ways to Die in the West,"Seth MacFarlane, Charlize Theron, Liam Neeson, Amanda Seyfried, Neil Patrick Harris","Director: Seth MacFarlane; Writer: Seth MacFarlane, Alec Sulkin"
8850,The Shadow,"Alec Baldwin, John Lone, Penelope Ann Miller, Peter Boyle, Ian McKellen",Director: Russell Mulcahy; Writer: David Koepp
64685,Extremely Loud & Incredibly Close,"Thomas Horn, Tom Hanks, Sandra Bullock, Max von Sydow, John Goodman",Director: Stephen Daldry; Writer: Eric Roth
38357,Morning Glory,"Rachel McAdams, Harrison Ford, Patrick Wilson, Jeff Goldblum, Diane Keaton",Director: Roger Michell; Writer: Aline Brosh McKenna
10060,Get Rich or Die Tryin',"50 Cent, Joy Bryant, Adewale Akinnuoye-Agbaje, Omar Benson Miller, Terrence Howard",Director: Jim Sheridan
11398,The Art of War,"Wesley Snipes, Donald Sutherland, Maury Chaykin, Anne Archer, Michael Biehn","Director: Christian Duguay; Writer: Wayne Beach, Simon Barry"
1833,Rent,"Anthony Rapp, Adam Pascal, Rosario Dawson, Jesse L. Martin, Wilson Jermaine Heredia",Director: Chris Columbus; Writer: Stephen Chbosky
10391,Bless the Child,"Kim Basinger, Angela Bettis, Holliston Coleman, Rufus Sewell, Christina Ricci","Director: Chuck Russell; Writer: Tom Rickman, Clifford Green"
8970,The Out-of-Towners,"Steve Martin, Goldie Hawn, John Cleese, Mark McKinney, Jessica Cauffiel",Director: Sam Weisman; Writer: Marc Lawrence
9306,The Island of Dr. Moreau,"Marlon Brando, Val Kilmer, David Thewlis, Fairuza Balk, Daniel Rigney","Director: John Frankenheimer, Richard Stanley; Writer: Richard Stanley, Ron Hutchinson"
11370,The Musketeer,"Catherine Deneuve, Mena Suvari, Stephen Rea, Tim Roth, Justin Chambers",Director: Peter Hyams; Writer: Gene Quintano
12184,The Other Boleyn Girl,"Natalie Portman, Scarlett Johansson, Eric Bana, Jim Sturgess, Kristin Scott Thomas",Director: Justin Chadwick
1921,Sweet November,"Keanu Reeves, Charlize Theron, Jason Isaacs, Greg Germann, Lauren Graham",Director: Pat O'Connor; Writer: Kurt Voelker
1683,The Reaping,"Hilary Swank, David Morrissey, Idris Elba, AnnaSophia Robb, Stephen Rea","Director: Stephen Hopkins; Writer: Carey Hayes, Chad Hayes"
203,Mean Streets,"Harvey Keitel, Robert De Niro, David Proval, Amy Robinson, Richard Romanus","Director: Martin Scorsese; Writer: Martin Scorsese, Mardik Martin"
11858,Renaissance Man,"Danny DeVito, Mark Wahlberg, Gregory Hines, James Remar, Ed Begley Jr.",Director: Penny Marshall; Writer: Jim Burnstein
62835,Colombiana,"Zoe Saldana, Cliff Curtis, Callum Blue, Michael Vartan, Lennie James","Director: Olivier Megaton; Writer: Luc Besson, Robert Mark Kamen"
18937,Quest for Camelot,"Jessalyn Gilsig, Cary Elwes, Gary Oldman, Don Rickles, Jane Seymour","Director: Frederik Du Chau; Writer: Kirk De Micco, David Seidler"
13536,City By The Sea,"Robert De Niro, James Franco, Frances McDormand, Eliza Dushku, George Dzundza",Director: Michael Caton-Jones; Writer: Ken Hixon
15556,At First Sight,"Val Kilmer, Mira Sorvino, Kelly McGillis, Steven Weber, Bruce Davison",Director: Irwin Winkler; Writer: Steve Levitt
10718,Torque,"Martin Henderson, Ice Cube, Monet Mazur, Adam Scott, Matt Schulze",Director: Joseph Kahn; Writer: Matt Johnson
11062,City Hall,"Al Pacino, John Cusack, Bridget Fonda, Danny Aiello, Martin Landau",Director: Harold Becker; Writer: Ken Lipper
10802,Showgirls,"Elizabeth Berkley, Kyle MacLachlan, Gina Gershon, Glenn Plummer, Robert Davi",Director: Paul Verhoeven; Writer: Joe Eszterhas
1887,Marie Antoinette,"Kirsten Dunst, Jason Schwartzman, Judy Davis, Rip Torn, Rose Byrne",Director: Sofia Coppola; Writer: Sofia Coppola
6071,Kiss of Death,"David Caruso, Samuel L. Jackson, Nicolas Cage, Helen Hunt, Kathryn Erbe","Director: Barbet Schroeder; Writer: Richard Price, Eleazar Lipsky"
10461,Get Carter,"Sylvester Stallone, Miranda Richardson, Rachael Leigh Cook, Mickey Rourke, Johnny Strong","Director: Stephen T. Kay; Writer: David McKenna, Ted Lewis"
80278,The Impossible,"Naomi Watts, Ewan McGregor, Tom Holland, Samuel Joslin, Oaklee Pendergast",Director: Juan Antonio Bayona; Writer: Sergio G. Sánchez
12704,Ishtar,"Warren Beatty, Dustin Hoffman, Isabelle Adjani, Charles Grodin, Jack Weston",Director: Elaine May; Writer: Elaine May
10315,Fantastic Mr. Fox,"George Clooney, Meryl Streep, Jason Schwartzman, Bill Murray, Wallace Wolodarsky","Director: Wes Anderson; Writer: Wes Anderson, Noah Baumbach"
16643,Life or Something Like It,"Angelina Jolie, Edward Burns, Tony Shalhoub, Christian Kane, Melissa Errico","Director: Stephen Herek; Writer: Dana Stevens, John Scott Shepherd"
2687,Memoirs of an Invisible Man,"Chevy Chase, Daryl Hannah, Sam Neill, Michael McKean, Stephen Tobolowsky","Director: John Carpenter; Writer: William Goldman, Robert Collector"
194,Amélie,"Audrey Tautou, Mathieu Kassovitz, Rufus, Jamel Debbouze, Claire Maurier",Director: Jean-Pierre Jeunet
11025,New York Minute,"Ashley Olsen, Mary-Kate Olsen, Eugene Levy, Andy Richter, Riley Smith","Director: Dennie Gordon; Writer: Adam Cooper, Bill Collage"
8849,Alfie,"Jude Law, Marisa Tomei, Omar Epps, Jane Krakowski, Renée Taylor","Director: Charles Shyer; Writer: Charles Shyer, Elaine Pope"
78698,Big Miracle,"Drew Barrymore, John Krasinski, Kristen Bell, Vinessa Shaw, Dermot Mulroney","Director: Ken Kwapis; Writer: Jack Amiel, Michael Begler"
30943,The Deep End of the Ocean,"Michelle Pfeiffer, Treat Williams, Whoopi Goldberg, Jonathan Jackson, Cory Buck",Director: Ulu Grosbard; Writer: Stephen Schiff
9544,FearDotCom,"Stephen Dorff, Natascha McElhone, Stephen Rea, Udo Kier, Amelia Curtis",Director: William Malone; Writer: Josephine Coyle
24418,Cirque du Freak: The Vampire's Assistant,"John C. Reilly, Josh Hutcherson, Chris Massoglia, Patrick Fugit, Salma Hayek","Director: Paul Weitz; Writer: Paul Weitz, Brian Helgeland"
7288,Duplex,"Ben Stiller, Drew Barrymore, Eileen Essell, Amber Valletta, Justin Theroux",Director: Danny DeVito; Writer: Larry Doyle
14655,Soul Men,"Samuel L. Jackson, Bernie Mac, Sharon Leal, Adam Herschman, Sean Hayes","Director: Malcolm D. Lee; Writer: Robert Ramsey, Matthew Stone"
24575,Raise the Titanic,"M. Emmet Walsh, Richard Jordan, David Selby, Anne Archer, Alec Guinness",Director: Jerry Jameson; Writer: Adam Kennedy
10366,Universal Soldier: The Return,"Jean-Claude Van Damme, Kiana Tom, Bill Goldberg, Michael Jai White, Heidi Schanz","Director: Mic Rodgers; Writer: William Malone, John Fasano"
19898,Pandorum,"Ben Foster, Dennis Quaid, Cam Gigandet, Antje Traue, Cung Le",Director: Christian Alvart; Writer: Travis Milloy
4965,Impostor,"Gary Sinise, Madeleine Stowe, Mekhi Phifer, Vincent D'Onofrio, Tony Shalhoub","Director: Gary Fleder; Writer: Ehren Kruger, David Twohy"
15074,Extreme Ops,"Devon Sawa, Bridgette Wilson, Rufus Sewell, Rupert Graves, Heino Ferch",Director: Christian Duguay; Writer: Michael Zaidan
56715,Just Visiting,"Jean Reno, Christina Applegate, Christian Clavier, Matt Ross, Tara Reid","Director: Jean-Marie Poiré; Writer: John Hughes, Christian Clavier"
1272,Sunshine,"Cillian Murphy, Rose Byrne, Chris Evans, Michelle Yeoh, Cliff Curtis",Director: Danny Boyle; Writer: Alex Garland
72358,A Thousand Words,"Eddie Murphy, Allison Janney, Cliff Curtis, Clark Duke, Kerry Washington",Director: Brian Robbins; Writer: Steve Koren
20542,Delgo,"Freddie Prinze Jr., Jennifer Love Hewitt, Val Kilmer, Anne Bancroft, Chris Kattan","Director: Marc F. Adler, Jason Maurer; Writer: Carl Dream, Patrick J. Cowan"
266396,The Gunman,"Sean Penn, Jasmine Trinca, Javier Bardem, Ray Winstone, Mark Rylance","Director: Pierre Morel; Writer: Sean Penn, Pete Travis"
9978,Stormbreaker,"Alex Pettyfer, Sarah Bolger, Ewan McGregor, Robbie Coltrane, Stephen Fry",Director: Geoffrey Sax
8271,Disturbia,"Shia LaBeouf, Sarah Roemer, Carrie-Anne Moss, David Morse, Aaron Yoo","Director: D.J. Caruso; Writer: Christopher B. Landon, Carl Ellsworth"
10428,Hackers,"Jonny Lee Miller, Angelina Jolie, Jesse Bradford, Matthew Lillard, Renoly Santiago",Director: Iain Softley; Writer: Rafael Moreu
5353,The Hunting Party,"Richard Gere, Terrence Howard, James Brolin, Diane Kruger, Jesse Eisenberg",Director: Richard Shepard; Writer: Richard Shepard
11934,The Hudsucker Proxy,"Tim Robbins, Jennifer Jason Leigh, Paul Newman, Charles Durning, John Mahoney","Director: Joel Coen; Writer: Joel Coen, Ethan Coen"
14392,The Warlords,"Jet Li, Andy Lau, Takeshi Kaneshiro, Xu Jinglei, Wei Zongwan","Director: Peter Chan, Raymond Yip Wai-Man; Writer: Chun Tin-Nam, James Yuen"
19495,Nomad: The Warrior,"Kuno Becker, Jay Hernandez, Jason Scott Lee, Doskhan Zholzhaksynov, Ayanat Ksenbai","Director: Sergei Bodrov Jr., Ivan Passer; Writer: Rustam Ibragimbekov"
110415,Snowpiercer,"Chris Evans, Song Kang-ho, Ed Harris, John Hurt, Tilda Swinton","Director: Bong Joon-ho; Writer: Bong Joon-ho, Kelly Masterson"
77459,A Monster in Paris,"Vanessa Paradis, Mathieu Chedid, Gad Elmaleh, François Cluzet, Ludivine Sagnier","Director: Bibo Bergeron; Writer: Bibo Bergeron, Stéphane Kazandjian"
26486,The Last Shot,"Matthew Broderick, Alec Baldwin, Toni Collette, Calista Flockhart, Ray Liotta",Director: Jeff Nathanson; Writer: Jeff Nathanson
9495,The Crow,"Brandon Lee, Rochelle Davis, Ernie Hudson, Michael Wincott, Bai Ling","Director: Alex Proyas; Writer: David J. Schow, John Shirley"
256040,Baahubali: The Beginning,"Prabhas, Rana Daggubati, Tamanna Bhatia, Anushka Shetty, Ramya Krishnan",Director: S.S. Rajamouli; Writer: S.S. Rajamouli
24420,The Time Traveler's Wife,"Eric Bana, Rachel McAdams, Michelle Nolden, Arliss Howard, Ron Livingston",Director: Robert Schwentke; Writer: Bruce Joel Rubin
1257,Because I Said So,"Diane Keaton, Mandy Moore, Gabriel Macht, Tom Everett Scott, Lauren Graham","Director: Michael Lehmann; Writer: Karen Leigh Hopkins, Jessie Nelson"
62214,Frankenweenie,"Charlie Tahan, Catherine O'Hara, Martin Short, Martin Landau, Atticus Shaffer",Director: Tim Burton; Writer: John August
16320,Serenity,"Nathan Fillion, Gina Torres, Alan Tudyk, Morena Baccarin, Adam Baldwin",Director: Joss Whedon; Writer: Joss Whedon
8842,Against the Ropes,"Meg Ryan, Tony Shalhoub, Joe Cortese, Kerry Washington, Omar Epps",Director: Charles S. Dutton; Writer: Cheryl Edwards
9531,Superman III,"Christopher Reeve, Richard Pryor, Jackie Cooper, Marc McClure, Annette O'Toole","Director: Richard Lester; Writer: David Newman, Leslie Newman"
64807,Grudge Match,"Robert De Niro, Sylvester Stallone, Alan Arkin, Jon Bernthal, Kevin Hart","Director: Peter Segal; Writer: Rodney Rothman, Tim Kelleher"
12289,Red Cliff,"Chang Chen, Hu Jun, Tony Leung Chiu-Wai, Takeshi Kaneshiro, Song Jia","Director: John Woo; Writer: John Woo, Chan Hon"
11529,Sweet Home Alabama,"Reese Witherspoon, Josh Lucas, Patrick Dempsey, Candice Bergen, Rhona Mitra",Director: Andy Tennant; Writer: C. Jay Cox
20943,The Ugly Truth,"Katherine Heigl, Gerard Butler, Eric Winter, Bree Turner, Nick Searcy","Director: Robert Luketic; Writer: Karen McCullah Lutz, Nicole Eastman"
9099,Sgt. Bilko,"Steve Martin, Dan Aykroyd, Phil Hartman, Glenne Headly, Daryl Mitchell",Director: Jonathan Lynn; Writer: Andy Breckman
9488,Spy Kids 2: The Island of Lost Dreams,"Antonio Banderas, Carla Gugino, Alexa PenaVega, Daryl Sabara, Steve Buscemi",Director: Robert Rodriguez; Writer: Robert Rodriguez
193,Star Trek: Generations,"Patrick Stewart, Jonathan Frakes, Brent Spiner, LeVar Burton, Michael Dorn","Director: David Carson; Writer: Ronald D. Moore, Brannon Braga"
44865,The Grandmaster,"Tony Leung Chiu-Wai, Zhang Ziyi, Song Hye-kyo, Chang Chen, Zhao Benshan","Director: Wong Kar-wai; Writer: Wong Kar-wai, Xu Haofeng"
55787,Water for Elephants,"Robert Pattinson, Reese Witherspoon, Christoph Waltz, Tatum Etheridge, Hal Holbrook",Director: Francis Lawrence; Writer: Richard LaGravenese
257932,Dragon Nest: Warriors' Dawn,"Carrie-Anne Moss, Lucas Grabeel, Blythe Auffarth, Charlie Schlatter, Simon Jaglom",Director: Yuefeng Song; Writer: Bill Borden
10400,The Hurricane,"Denzel Washington, Vicellous Reon Shannon, Deborah Kara Unger, Liev Schreiber, John Hannah","Director: Norman Jewison; Writer: Armyan Bernstein, Dan Gordon"
1957,Enough,"Jennifer Lopez, Billy Campbell, Juliette Lewis, Dan Futterman, Fred Ward",Director: Michael Apted; Writer: Nicholas Kazan
10833,Heartbreakers,"Sigourney Weaver, Jennifer Love Hewitt, Gene Hackman, Ray Liotta, Jason Lee","Director: David Mirkin; Writer: Paul Guay, Stephen Mazur"
256961,Paul Blart: Mall Cop 2,"Kevin James, Raini Rodriguez, Eduardo Verástegui, Daniella Alonso, Neal McDonough","Director: Andy Fickman; Writer: Kevin James, Nick Bakay"
5852,Angel Eyes,"Jennifer Lopez, Jim Caviezel, Jeremy Sisto, Terrence Howard, Sônia Braga",Director: Luis Mandoki; Writer: Gerald Di Pego
12312,Joe Somebody,"Tim Allen, Julie Bowen, Kelly Lynch, Greg Germann, Jim Belushi",Director: John Pasquin; Writer: John Scott Shepherd
622,The Ninth Gate,"Johnny Depp, Frank Langella, Lena Olin, Emmanuelle Seigner, Barbara Jefford","Director: Roman Polanski; Writer: Roman Polanski, John Brownjohn"
11306,Extreme Measures,"Hugh Grant, Gene Hackman, Sarah Jessica Parker, David Morse, Bill Nunn",Director: Michael Apted; Writer: Tony Gilroy
12508,Rock Star,"Mark Wahlberg, Jennifer Aniston, Jason Flemyng, Dominic West, Jason Bonham",Director: Stephen Herek; Writer: John Stockwell
25793,Precious,"Gabourey Sidibe, Mo'Nique, Paula Patton, Mariah Carey, Lenny Kravitz",Director: Lee Daniels; Writer: Geoffrey Fletcher
10534,White Squall,"Jeff Bridges, Caroline Goodall, John Savage, Scott Wolf, Jeremy Sisto",Director: Ridley Scott; Writer: Todd Robinson
1091,The Thing,"Kurt Russell, Keith David, Wilford Brimley, Donald Moffat, Richard Dysart",Director: John Carpenter; Writer: Bill Lancaster
87421,Riddick,"Vin Diesel, Karl Urban, Katee Sackhoff, Jordi Mollà, Bokeem Woodbine",Director: David Twohy; Writer: David Twohy
10871,Switchback,"Dennis Quaid, Danny Glover, R. Lee Ermey, Claudia Stedelin, Brent Hinkley",Director: Jeb Stuart; Writer: Mel Efros
13503,Texas Rangers,"James Van Der Beek, Rachael Leigh Cook, Ashton Kutcher, Dylan McDermott, Usher Raymond","Director: Steve Miner; Writer: Scott Busby, Martin Copeland"
13600,City of Ember,"Saoirse Ronan, Harry Treadaway, Mary Kay Place, Bill Murray, Martin Landau",Director: Gil Kenan; Writer: Caroline Thompson
68722,The Master,"Joaquin Phoenix, Philip Seymour Hoffman, Amy Adams, Laura Dern, Jesse Plemons",Director: Paul Thomas Anderson; Writer: Paul Thomas Anderson
14324,Virgin Territory,"Ryan Cartwright, Hayden Christensen, Mischa Barton, Jay Villiers, Simone Spinazzè",Director: David Leland; Writer: David Leland
14325,The Express,"Rob Brown, Dennis Quaid, Darrin Henson, Charles S. Dutton, Aunjanue Ellis",Director: Gary Fleder; Writer: Charles Leavitt
299687,The 5th Wave,"Chloë Grace Moretz, Nick Robinson, Alex Roe, Maika Monroe, Zackary Arthur","Director: J Blakeson; Writer: Akiva Goldsman, Susannah Grant"
312221,Creed,"Michael B. Jordan, Sylvester Stallone, Graham McTavish, Tessa Thompson, Phylicia Rashād","Director: Ryan Coogler; Writer: Ryan Coogler, Aaron Covington"
23168,The Town,"Ben Affleck, Rebecca Hall, Jeremy Renner, Jon Hamm, Blake Lively","Director: Ben Affleck; Writer: Ben Affleck, Aaron Stockard"
76494,What to Expect When You're Expecting,"Cameron Diaz, Jennifer Lopez, Elizabeth Banks, Anna Kendrick, Brooklyn Decker","Director: Kirk Jones; Writer: Heather Hach, Shauna Cross"
4944,Burn After Reading,"George Clooney, Frances McDormand, Brad Pitt, John Malkovich, Tilda Swinton","Director: Joel Coen, Ethan Coen; Writer: Joel Coen, Ethan Coen"
10488,Nim's Island,"Abigail Breslin, Jodie Foster, Gerard Butler, Michael Carman, Mark Brady","Director: Jennifer Flackett, Mark Levin; Writer: Paula Mazur, Jennifer Flackett"
96721,Rush,"Daniel Brühl, Chris Hemsworth, Olivia Wilde, Alexandra Maria Lara, Natalie Dormer",Director: Ron Howard; Writer: Peter Morgan
334,Magnolia,"Julianne Moore, William H. Macy, John C. Reilly, Tom Cruise, Philip Baker Hall",Director: Paul Thomas Anderson; Writer: Paul Thomas Anderson
23742,Cop Out,"Bruce Willis, Tracy Morgan, Juan Carlos Hernández, Seann William Scott, Michelle Trachtenberg","Director: Kevin Smith; Writer: Mark Cullen, Robb Cullen"
259694,How to Be Single,"Dakota Johnson, Rebel Wilson, Alison Brie, Nicholas Braun, Damon Wayans Jr.","Director: Christian Ditter; Writer: Dana Fox, Abby Kohn"
62837,Dolphin Tale,"Morgan Freeman, Ashley Judd, Harry Connick Jr., Nathan Gamble, Kris Kristofferson","Director: Charles Martin Smith; Writer: Karen Janszen, Noam Dromi"
8966,Twilight,"Kristen Stewart, Robert Pattinson, Billy Burke, Taylor Lautner, Peter Facinelli",Director: Catherine Hardwicke; Writer: Melissa Rosenberg
8470,John Q,"Denzel Washington, Robert Duvall, Anne Heche, Kimberly Elise, Daniel E. Smith",Director: Nick Cassavetes; Writer: James Kearns
11001,Blue Streak,"Martin Lawrence, Luke Wilson, Dave Chappelle, Peter Greene, Nicole Ari Parker","Director: Les Mayfield; Writer: Stephen Carpenter, Michael Berry"
138832,We're the Millers,"Jason Sudeikis, Jennifer Aniston, Will Poulter, Emma Roberts, Ed Helms","Director: Rawson Marshall Thurber; Writer: Steve Faber, Bob Fisher"
16911,The Inhabited Island,"Vasily Stepanov, Pyotr Fyodorov, Юлия Снигирь, Fyodor Bondarchuk, Sergey Garmash","Director: Fyodor Bondarchuk; Writer: Marina Dyashenko, Sergei Dyashenko"
2163,Breakdown,"Kurt Russell, J. T. Walsh, Kathleen Quinlan, M.C. Gainey, Jack Noseworthy","Director: Jonathan Mostow; Writer: Jonathan Mostow, Sam Montgomery"
36670,Never Say Never Again,"Sean Connery, Kim Basinger, Klaus Maria Brandauer, Edward Fox, Barbara Carrera",Director: Irvin Kershner
23048,Hot Tub Time Machine,"John Cusack, Lizzy Caplan, Rob Corddry, Craig Robinson, Clark Duke","Director: Steve Pink; Writer: Sean Anders, John Morris"
227735,Dolphin Tale 2,"Morgan Freeman, Ashley Judd, Nathan Gamble, Cozi Zuehlsdorff, Harry Connick Jr.",Director: Charles Martin Smith; Writer: Charles Martin Smith
2155,Reindeer Games,"Ben Affleck, Gary Sinise, Charlize Theron, Dennis Farina, Donal Logue",Director: John Frankenheimer; Writer: Ehren Kruger
8409,A Man Apart,"Vin Diesel, Larenz Tate, Timothy Olyphant, Geno Silva, Jacqueline Obradors","Director: F. Gary Gray; Writer: Christian Gudegast, Paul Scheuring"
